FRAEX38873_v2_000104350.1	XP_022899116.1	90.2	632	62	0	1	632	1	632	0.0	1110
FRAEX38873_v2_000104360.1	XP_022864663.1	91.1	101	9	0	34	134	1	101	1.55e-66	197
FRAEX38873_v2_000104370.1	XP_022899109.1	75.7	103	24	1	16	117	1	103	3.48e-46	145
FRAEX38873_v2_000104380.1	XP_022899106.1	78.7	287	60	1	1	287	1	286	7.84e-169	469
FRAEX38873_v2_000104390.1	XP_022899103.1	87.0	378	42	3	1	378	1	371	4.94e-212	586
FRAEX38873_v2_000104400.1	XP_022864657.1	79.3	357	55	2	1	342	1	353	9.39e-194	541
FRAEX38873_v2_000104410.1	XP_022899422.1	86.6	119	16	0	29	147	114	232	3.23e-60	190
FRAEX38873_v2_000104420.1	XP_022899100.1	71.1	135	38	1	1	135	1	134	2.23e-50	157
FRAEX38873_v2_000104430.1	XP_022899421.1	74.8	309	76	2	19	327	12	318	2.25e-168	471
FRAEX38873_v2_000104440.1	XP_022858761.1	84.1	580	90	1	1	578	1	580	0.0	895
FRAEX38873_v2_000104450.1	XP_022899098.1	84.1	189	26	4	1	186	1	188	3.20e-101	290
FRAEX38873_v2_000104460.1	XP_022858754.1	94.7	302	16	0	1	302	1	302	1.33e-198	546
FRAEX38873_v2_000104480.1	XP_022858755.1	95.1	410	20	0	1	410	1	410	1.71e-280	762
FRAEX38873_v2_000104490.1	XP_022858769.1	94.3	912	51	1	1	912	1	911	0.0	1644
FRAEX38873_v2_000104500.1	XP_022858775.1	92.1	890	63	1	1	883	1	890	0.0	1644
FRAEX38873_v2_000104510.1	XP_022851068.1	40.6	187	19	1	3	97	90	276	2.51e-33	118
FRAEX38873_v2_000104520.1	XP_022858752.1	83.2	190	32	0	280	469	186	375	5.94e-52	182
FRAEX38873_v2_000104530.1	XP_022847254.1	82.8	344	59	0	1	344	1	344	2.08e-221	607
FRAEX38873_v2_000104540.1	XP_022851067.1	87.9	404	49	0	1	404	1	404	3.37e-213	591
FRAEX38873_v2_000104550.1	XP_022851065.1	84.9	152	9	1	1	138	1	152	5.12e-86	248
FRAEX38873_v2_000104560.1	XP_022851064.1	70.2	959	125	6	1	799	1	958	0.0	1218
FRAEX38873_v2_000104570.1	XP_022851058.1	86.4	625	82	1	7	631	19	640	0.0	1080
FRAEX38873_v2_000104580.1	XP_022854547.1	92.5	477	36	0	1	477	1	477	2.82e-313	850
FRAEX38873_v2_000104590.1	XP_022854546.1	85.9	829	96	3	1	829	1	808	0.0	1301
FRAEX38873_v2_000104610.1	XP_022854545.1	88.7	550	57	1	1	545	1	550	0.0	945
FRAEX38873_v2_000104620.1	XP_022885824.1	50.0	144	36	3	1	108	199	342	1.70e-34	121
FRAEX38873_v2_000104630.1	XP_022852771.1	63.8	683	70	8	37	650	1	575	3.80e-277	770
FRAEX38873_v2_000104640.1	XP_022865432.1	95.9	73	3	0	17	89	47	119	3.60e-41	141
FRAEX38873_v2_000104650.1	XP_022894851.1	99.5	208	1	0	58	265	1	208	1.28e-143	401
FRAEX38873_v2_000104680.1	XP_022855538.1	42.2	45	26	0	30	74	88	132	1.72e-06	43.1
FRAEX38873_v2_000104690.1	XP_022852801.1	89.7	934	88	3	1	929	1	931	0.0	1671
FRAEX38873_v2_000104700.1	XP_022895397.1	94.0	235	14	0	10	244	1	235	3.64e-158	443
FRAEX38873_v2_000104710.1	XP_022870739.1	77.3	405	79	3	3	405	4	397	1.25e-220	610
FRAEX38873_v2_000104720.1	XP_022862903.1	91.0	391	35	0	1	391	1	391	5.83e-271	736
FRAEX38873_v2_000104730.1	XP_022862905.1	81.9	226	41	0	54	279	52	277	5.69e-125	357
FRAEX38873_v2_000104740.1	XP_022861750.1	99.1	113	1	0	2	114	703	815	2.50e-73	233
FRAEX38873_v2_000104750.1	XP_022882615.1	89.5	612	54	3	1	603	1	611	0.0	1035
FRAEX38873_v2_000104760.1	XP_022851558.1	77.6	392	79	3	1	387	145	532	3.90e-120	359
FRAEX38873_v2_000104770.1	XP_022882621.1	88.6	422	43	3	14	433	5	423	1.99e-264	726
FRAEX38873_v2_000104780.1	XP_022880314.1	48.9	315	156	2	1	311	66	379	9.60e-117	342
FRAEX38873_v2_000104790.1	XP_022893548.1	92.5	293	22	0	1	293	34	326	4.02e-185	512
FRAEX38873_v2_000104810.1	XP_022867932.1	98.8	84	1	0	38	121	4	87	1.45e-54	166
FRAEX38873_v2_000104820.1	XP_022893552.1	99.1	112	1	0	1	112	32	143	1.19e-73	215
FRAEX38873_v2_000104830.1	XP_022893553.1	86.1	439	40	1	1	418	1	439	1.17e-261	735
FRAEX38873_v2_000104840.1	XP_022882328.1	81.9	524	64	7	1	508	35	543	9.81e-264	729
FRAEX38873_v2_000104850.1	XP_022861507.1	95.1	329	13	1	1	326	1	329	9.07e-232	632
FRAEX38873_v2_000104860.1	XP_022877978.1	95.8	543	23	0	353	895	1	543	0.0	1095
FRAEX38873_v2_000104870.1	XP_022884851.1	93.8	833	52	0	1	833	1	833	0.0	1487
FRAEX38873_v2_000104880.1	XP_022868378.1	86.2	646	88	1	1	645	1	646	0.0	1063
FRAEX38873_v2_000104890.1	XP_022864802.1	87.7	195	24	0	13	207	1	195	7.65e-123	349
FRAEX38873_v2_000104900.1	XP_022847247.1	89.4	862	51	1	1	822	1	862	0.0	1595
FRAEX38873_v2_000104910.1	XP_022863174.1	80.5	1200	136	5	1	1200	45	1146	0.0	1854
FRAEX38873_v2_000104920.1	XP_022847245.1	92.3	884	62	3	1	879	1	883	0.0	1566
FRAEX38873_v2_000104930.1	XP_022847242.1	82.3	834	118	6	1	810	1	828	0.0	1310
FRAEX38873_v2_000104940.1	XP_022847540.1	66.3	608	118	4	23	551	1	600	2.45e-243	695
FRAEX38873_v2_000104950.1	XP_022847543.1	89.0	489	53	1	2	489	174	662	2.68e-299	831
FRAEX38873_v2_000104960.1	XP_022895697.1	95.3	759	36	0	1	759	1	759	0.0	1386
FRAEX38873_v2_000104970.1	XP_022854715.1	97.7	218	5	0	3	220	280	497	3.24e-147	419
FRAEX38873_v2_000104980.1	XP_022842666.1	93.2	353	24	0	1	353	1	353	7.93e-244	664
FRAEX38873_v2_000104990.1	XP_022842664.1	91.3	609	49	3	1	607	1	607	0.0	1065
FRAEX38873_v2_000105000.1	XP_022881591.1	96.2	156	6	0	1	156	1	156	5.97e-107	302
FRAEX38873_v2_000105010.1	XP_022877681.1	80.7	522	72	2	3	497	1	520	2.02e-283	778
FRAEX38873_v2_000105020.1	XP_022898706.1	93.9	49	3	0	68	116	182	230	6.49e-21	84.7
FRAEX38873_v2_000105030.1	XP_022873964.1	94.7	1106	59	0	1	1106	1	1106	0.0	2060
FRAEX38873_v2_000105040.1	XP_022872497.1	78.1	96	21	0	27	122	8	103	5.80e-40	142
FRAEX38873_v2_000105050.1	XP_022856700.1	83.7	227	37	0	1	227	1	227	6.44e-130	366
FRAEX38873_v2_000105060.1	XP_022856699.1	86.4	198	25	1	1	198	31	226	1.34e-118	336
FRAEX38873_v2_000105080.1	XP_022858586.1	97.8	45	1	0	1	45	145	189	2.64e-26	98.6
FRAEX38873_v2_000105090.1	XP_022866827.1	96.1	103	4	0	1	103	585	687	4.21e-58	189
FRAEX38873_v2_000105100.1	XP_022888541.1	91.7	240	15	2	1	238	22	258	2.03e-150	424
FRAEX38873_v2_000105110.1	XP_022875936.1	78.2	261	54	2	7	267	12	269	1.90e-151	429
FRAEX38873_v2_000105120.1	XP_022896762.1	89.6	604	54	3	22	623	3	599	0.0	1092
FRAEX38873_v2_000105130.1	XP_022896766.1	84.1	226	33	2	13	238	29	251	2.83e-127	360
FRAEX38873_v2_000105140.1	XP_022896767.1	96.0	569	23	0	1	569	1	569	0.0	1073
FRAEX38873_v2_000105150.1	XP_022878018.1	85.1	624	83	3	1	615	1	623	2.22e-296	820
FRAEX38873_v2_000105160.1	XP_022896772.1	89.4	965	89	2	1	963	130	1083	1.46e-312	892
FRAEX38873_v2_000105170.1	XP_022896774.1	91.7	399	32	1	1	399	1	398	6.00e-266	724
FRAEX38873_v2_000105180.1	XP_022867342.1	97.2	107	3	0	1	107	1	107	5.70e-64	190
FRAEX38873_v2_000105190.1	XP_022864245.1	95.3	86	4	0	62	147	1	86	4.97e-64	191
FRAEX38873_v2_000105200.1	XP_022878536.1	95.1	512	25	0	1	512	1	512	0.0	924
FRAEX38873_v2_000105210.1	XP_022877105.1	97.3	261	7	0	1	261	316	576	4.51e-177	500
FRAEX38873_v2_000105220.1	XP_022878539.1	86.3	744	70	3	1	712	61	804	1.22e-310	867
FRAEX38873_v2_000105230.1	XP_022878540.1	91.3	149	7	1	23	171	4	146	3.62e-91	262
FRAEX38873_v2_000105240.1	XP_022878542.1	95.1	386	19	0	1	386	1	386	1.20e-261	712
FRAEX38873_v2_000105250.1	XP_022878541.1	88.3	385	45	0	1	385	1	385	1.66e-249	694
FRAEX38873_v2_000105260.1	XP_022878543.1	89.9	811	82	0	1	811	1	811	0.0	1416
FRAEX38873_v2_000105270.1	XP_022878544.1	88.3	480	54	1	1	478	1	480	4.77e-306	833
FRAEX38873_v2_000105280.1	XP_022878548.1	88.3	860	66	2	226	1050	3	862	0.0	1496
FRAEX38873_v2_000105290.1	XP_022857414.1	94.3	563	32	0	1	563	1	563	0.0	1018
FRAEX38873_v2_000105300.1	XP_022857413.1	91.3	231	17	1	1	231	353	580	1.22e-133	392
FRAEX38873_v2_000105310.1	XP_022857413.1	64.9	97	4	1	1	67	215	311	2.26e-33	120
FRAEX38873_v2_000105320.1	XP_022895527.1	94.4	198	11	0	1	198	1	198	1.48e-132	370
FRAEX38873_v2_000105330.1	XP_022895529.1	91.1	302	26	1	1	302	1	301	5.74e-206	564
FRAEX38873_v2_000105340.1	XP_022845104.1	91.3	725	58	2	1	720	1	725	0.0	1256
FRAEX38873_v2_000105350.1	XP_022872837.1	80.8	245	43	1	51	291	1	245	1.29e-123	357
FRAEX38873_v2_000105360.1	XP_022885328.1	91.4	372	32	0	1	372	1	372	3.97e-253	689
FRAEX38873_v2_000105370.1	XP_022885326.1	89.1	412	20	1	1	387	1	412	2.42e-258	711
FRAEX38873_v2_000105380.1	XP_022845098.1	84.7	1024	120	3	1	987	1	1024	0.0	1618
FRAEX38873_v2_000105390.1	XP_022870430.1	90.2	499	49	0	1	499	1	499	1.89e-316	867
FRAEX38873_v2_000105400.1	XP_022849704.1	95.3	169	8	0	1	169	1	169	1.27e-116	327
FRAEX38873_v2_000105410.1	XP_022853247.1	87.0	146	19	0	1	146	163	308	1.01e-92	271
FRAEX38873_v2_000105420.1	XP_022895035.1	92.6	148	11	0	1	148	1	148	3.64e-97	278
FRAEX38873_v2_000105430.1	XP_022895034.1	92.1	457	36	0	1	457	1	457	2.92e-310	841
FRAEX38873_v2_000105440.1	XP_022846586.1	83.8	308	50	0	44	351	1	308	1.56e-183	510
FRAEX38873_v2_000105450.1	XP_022846583.1	94.1	794	31	1	116	893	1	794	0.0	1490
FRAEX38873_v2_000105460.1	XP_022846582.1	91.8	256	21	0	1	256	1	256	2.01e-165	458
FRAEX38873_v2_000105470.1	XP_022846581.1	92.0	225	17	1	1	225	1	224	7.97e-145	403
FRAEX38873_v2_000105480.1	XP_022871262.1	66.3	618	189	11	11	621	8	613	2.31e-276	769
FRAEX38873_v2_000105490.1	XP_022860653.1	77.7	179	40	0	56	234	765	943	3.87e-87	290
FRAEX38873_v2_000105500.1	XP_022846590.1	90.6	641	60	0	1	641	1	641	7.02e-293	813
FRAEX38873_v2_000105510.1	XP_022846591.1	92.3	402	31	0	1	402	1	402	1.04e-282	767
FRAEX38873_v2_000105520.1	XP_022846593.1	88.5	165	16	1	1	165	1	162	5.82e-99	282
FRAEX38873_v2_000105530.1	XP_022846594.1	98.0	553	11	0	1	553	1	553	0.0	1041
FRAEX38873_v2_000105540.1	XP_022846595.1	92.8	363	26	0	1	363	1	363	3.65e-233	638
FRAEX38873_v2_000105550.1	XP_022865234.1	90.6	424	40	0	1	424	1	424	6.07e-307	830
FRAEX38873_v2_000105560.1	XP_022862838.1	94.1	393	23	0	1	393	1	393	5.80e-268	729
FRAEX38873_v2_000105570.1	XP_022846596.1	90.0	944	93	1	1	944	1	943	0.0	1529
FRAEX38873_v2_000105580.1	XP_022846494.1	68.0	440	73	5	1	440	1	372	9.67e-190	536
FRAEX38873_v2_000105590.1	XP_022846598.1	93.2	723	46	1	1	723	1	720	0.0	1277
FRAEX38873_v2_000105600.1	XP_022887054.1	94.2	469	27	0	181	649	1	469	4.37e-318	870
FRAEX38873_v2_000105610.1	XP_022887055.1	100	148	0	0	1	148	1	148	6.56e-111	311
FRAEX38873_v2_000105620.1	XP_022887058.1	95.6	226	10	0	1	226	1	226	2.78e-148	412
FRAEX38873_v2_000105630.1	XP_022887057.1	91.5	637	53	1	1	637	1	636	0.0	988
FRAEX38873_v2_000105640.1	XP_022887059.1	94.9	681	35	0	1	681	1	681	0.0	1283
FRAEX38873_v2_000105650.1	XP_022887060.1	86.9	925	111	4	56	980	45	959	0.0	1549
FRAEX38873_v2_000105660.1	XP_022853749.1	68.3	460	75	4	2	390	162	621	7.86e-209	591
FRAEX38873_v2_000105670.1	XP_022887061.1	92.8	276	20	0	17	292	19	294	9.73e-196	538
FRAEX38873_v2_000105680.1	XP_022873432.1	89.7	195	17	1	1	192	1	195	1.86e-130	364
FRAEX38873_v2_000105690.1	XP_022887616.1	89.7	701	64	1	1	693	1	701	0.0	1132
FRAEX38873_v2_000105700.1	XP_022864770.1	88.4	267	31	0	1	267	223	489	2.51e-165	467
FRAEX38873_v2_000105710.1	XP_022864760.1	80.9	136	25	1	1	135	1	136	2.82e-70	220
FRAEX38873_v2_000105720.1	XP_022884973.1	93.3	656	43	1	1	656	1	655	0.0	1202
FRAEX38873_v2_000105730.1	XP_022889711.1	94.7	412	22	0	5	416	2	413	2.48e-273	744
FRAEX38873_v2_000105740.1	XP_022884975.1	96.3	349	12	1	1	348	1	349	2.70e-255	693
FRAEX38873_v2_000105750.1	XP_022884976.1	94.5	635	35	0	1	635	1	635	0.0	1164
FRAEX38873_v2_000105760.1	XP_022843922.1	99.1	113	1	0	1	113	64	176	7.05e-71	209
FRAEX38873_v2_000105780.1	XP_022841762.1	89.8	471	48	0	1	471	184	654	0.0	884
FRAEX38873_v2_000105790.1	XP_022853014.1	96.3	464	16	1	1	463	1	464	0.0	898
FRAEX38873_v2_000105800.1	XP_022864917.1	87.7	57	7	0	4	60	41	97	3.35e-29	104
FRAEX38873_v2_000105810.1	XP_022859776.1	82.4	978	154	4	1	961	1	977	0.0	1466
FRAEX38873_v2_000105820.1	XP_022859796.1	98.5	206	3	0	1	206	1	206	1.48e-149	414
FRAEX38873_v2_000105830.1	XP_022886361.1	53.8	277	109	5	271	531	66	339	1.86e-83	271
FRAEX38873_v2_000105840.1	XP_022880492.1	90.7	161	14	1	1	160	209	369	4.29e-97	289
FRAEX38873_v2_000105850.1	XP_022894245.1	95.4	366	17	0	1	366	1	366	5.60e-167	471
FRAEX38873_v2_000105860.1	XP_022855729.1	53.3	120	52	1	23	138	167	286	4.53e-36	130
FRAEX38873_v2_000105870.1	XP_022894248.1	95.9	756	31	0	1	756	1	756	0.0	1402
FRAEX38873_v2_000105880.1	XP_022869121.1	59.0	183	27	2	22	157	59	240	7.39e-62	194
FRAEX38873_v2_000105890.1	XP_022894250.1	69.8	126	37	1	1	125	60	185	1.38e-39	132
FRAEX38873_v2_000105900.1	XP_022894250.1	82.2	90	16	0	1	90	1	90	3.51e-45	145
FRAEX38873_v2_000105910.1	XP_022894254.1	80.6	216	42	0	1	216	1	216	8.80e-101	291
FRAEX38873_v2_000105920.1	XP_022895190.1	91.0	332	30	0	1	332	1	332	4.93e-209	578
FRAEX38873_v2_000105930.1	XP_022894255.1	86.6	314	41	1	1	313	2	315	6.93e-195	537
FRAEX38873_v2_000105940.1	XP_022894259.1	89.9	565	54	2	1	563	1	564	0.0	983
FRAEX38873_v2_000105950.1	XP_022894258.1	84.8	893	122	6	1	887	1	885	0.0	1314
FRAEX38873_v2_000105960.1	XP_022894260.1	95.1	244	12	0	1	244	1	244	7.36e-162	448
FRAEX38873_v2_000105970.1	XP_022858996.1	96.5	231	7	1	1	230	68	298	1.35e-147	415
FRAEX38873_v2_000105990.1	XP_022880513.1	93.4	61	4	0	57	117	836	896	1.96e-25	100
FRAEX38873_v2_000106010.1	XP_022875474.1	88.1	159	19	0	1	159	1	159	2.22e-103	293
FRAEX38873_v2_000106020.1	XP_022875467.1	88.6	421	44	3	1	420	1	418	4.36e-267	729
FRAEX38873_v2_000106030.1	XP_022875466.1	85.4	650	93	1	1	648	1	650	4.53e-260	730
FRAEX38873_v2_000106040.1	XP_022875659.1	92.2	335	26	0	137	471	1	335	3.55e-238	654
FRAEX38873_v2_000106050.1	XP_022875462.1	89.6	689	72	0	1	689	1	689	0.0	1133
FRAEX38873_v2_000106060.1	XP_022890654.1	96.8	125	4	0	113	237	110	234	6.69e-78	240
FRAEX38873_v2_000106070.1	XP_022882739.1	96.4	305	11	0	54	358	33	337	1.96e-206	577
FRAEX38873_v2_000106080.1	XP_022882739.1	95.5	112	4	1	1	111	409	520	9.48e-66	207
FRAEX38873_v2_000106090.1	XP_022898569.1	93.1	1319	82	2	1	1319	1	1310	0.0	2404
FRAEX38873_v2_000106100.1	XP_022898570.1	92.3	608	47	0	1	608	1	608	0.0	1123
FRAEX38873_v2_000106110.1	XP_022864163.1	94.7	95	5	0	1	95	1	95	1.40e-53	162
FRAEX38873_v2_000106120.1	XP_022864156.1	93.1	636	44	0	1	636	1	636	0.0	1182
FRAEX38873_v2_000106130.1	XP_022864143.1	93.9	410	22	1	1	410	1	407	1.56e-289	785
FRAEX38873_v2_000106140.1	XP_022878145.1	94.9	215	11	0	1	215	1	215	1.53e-131	369
FRAEX38873_v2_000106150.1	XP_022854925.1	86.5	406	55	0	20	425	71	476	5.31e-248	683
FRAEX38873_v2_000106160.1	XP_022873590.1	78.2	293	40	4	1	292	29	298	2.32e-156	438
FRAEX38873_v2_000106170.1	XP_022893363.1	60.9	233	85	2	9	240	14	241	7.93e-36	143
FRAEX38873_v2_000106180.1	XP_022873592.1	79.0	839	66	5	1	729	1	839	0.0	1233
FRAEX38873_v2_000106190.1	XP_022870977.1	62.3	239	83	4	77	315	69	300	7.58e-101	299
FRAEX38873_v2_000106200.1	XP_022860684.1	96.8	95	3	0	1	95	1	95	1.45e-64	190
FRAEX38873_v2_000106210.1	XP_022853369.1	79.5	743	123	4	1	718	1	739	0.0	1092
FRAEX38873_v2_000106220.1	XP_022854928.1	63.6	1057	354	9	16	1053	1	1045	0.0	1254
FRAEX38873_v2_000106230.1	XP_022888263.1	86.8	190	25	0	5	194	252	441	6.29e-101	320
FRAEX38873_v2_000106240.1	XP_022853371.1	83.2	95	15	1	8	101	1	95	1.82e-50	171
FRAEX38873_v2_000106250.1	XP_022853371.1	61.5	507	99	8	2	412	193	699	5.88e-183	540
FRAEX38873_v2_000106260.1	XP_022853377.1	82.4	278	49	0	1	278	5	282	7.30e-160	449
FRAEX38873_v2_000106270.1	XP_022853376.1	96.3	375	13	1	1	374	1	375	7.73e-278	752
FRAEX38873_v2_000106280.1	XP_022853387.1	90.2	644	60	2	1	641	1	644	0.0	1120
FRAEX38873_v2_000106290.1	XP_022853388.1	98.7	157	2	0	1	157	1	157	1.40e-114	321
FRAEX38873_v2_000106300.1	XP_022853389.1	87.8	543	55	1	1	543	1	532	0.0	929
FRAEX38873_v2_000106310.1	XP_022857421.1	91.1	90	8	0	69	158	42	131	2.00e-56	173
FRAEX38873_v2_000106320.1	XP_022885226.1	93.8	194	12	0	1	194	1	194	1.29e-103	296
FRAEX38873_v2_000106330.1	XP_022885227.1	93.4	590	39	0	1	590	1	590	0.0	1068
FRAEX38873_v2_000106340.1	XP_022885224.1	89.9	477	47	1	1	476	1	477	4.01e-315	855
FRAEX38873_v2_000106350.1	XP_022859691.1	85.8	479	43	2	36	514	98	551	5.83e-295	809
FRAEX38873_v2_000106370.1	XP_022871288.1	94.9	137	7	0	1	137	1	137	3.19e-83	254
FRAEX38873_v2_000106380.1	XP_022870644.1	83.8	1281	141	12	1	1245	1	1250	0.0	2054
FRAEX38873_v2_000106390.1	XP_022863351.1	93.6	346	22	0	1	346	1	346	5.43e-238	652
FRAEX38873_v2_000106400.1	XP_022897213.1	93.6	172	10	1	1	172	404	574	8.33e-106	314
FRAEX38873_v2_000106410.1	XP_022897213.1	85.1	201	16	2	11	210	199	386	1.16e-112	333
FRAEX38873_v2_000106420.1	XP_022863369.1	79.7	354	24	2	1	308	1	352	1.87e-183	525
FRAEX38873_v2_000106430.1	XP_022856833.1	65.9	205	69	1	6	209	11	215	6.43e-106	305
FRAEX38873_v2_000106440.1	XP_022856412.1	90.2	193	19	0	604	796	56	248	1.33e-105	326
FRAEX38873_v2_000106450.1	XP_022863378.1	92.8	389	28	0	1	389	1	389	4.07e-266	724
FRAEX38873_v2_000106470.1	XP_022863388.1	85.3	878	128	1	1	878	1	877	0.0	1355
FRAEX38873_v2_000106480.1	XP_022863412.1	77.8	248	46	3	1	240	1	247	4.39e-126	357
FRAEX38873_v2_000106490.1	XP_022863441.1	84.0	350	52	1	1	350	1	346	8.18e-200	553
FRAEX38873_v2_000106500.1	XP_022863457.1	91.8	426	35	0	22	447	52	477	7.97e-273	747
FRAEX38873_v2_000106510.1	XP_022859294.1	82.6	304	41	2	1	298	1	298	6.78e-153	430
FRAEX38873_v2_000106520.1	XP_022862825.1	93.3	342	23	0	1	342	1	342	1.54e-244	665
FRAEX38873_v2_000106530.1	XP_022858089.1	77.1	253	57	1	1	253	1	252	4.07e-129	375
FRAEX38873_v2_000106540.1	XP_022858087.1	86.9	260	34	0	1	260	1	260	8.33e-160	470
FRAEX38873_v2_000106550.1	XP_022858091.1	70.1	391	64	6	1	343	90	475	1.25e-166	473
FRAEX38873_v2_000106560.1	XP_022890576.1	52.5	202	87	3	7	201	89	288	7.59e-68	214
FRAEX38873_v2_000106570.1	XP_022878794.1	96.4	560	20	0	1	560	1	560	0.0	1098
FRAEX38873_v2_000106580.1	XP_022863782.1	52.9	102	42	1	5	106	76	171	3.70e-22	90.9
FRAEX38873_v2_000106590.1	XP_022847036.1	85.5	891	124	2	1	890	164	1050	0.0	1181
FRAEX38873_v2_000106600.1	XP_022872178.1	69.9	489	35	6	17	502	1	380	8.80e-204	575
FRAEX38873_v2_000106610.1	XP_022878553.1	85.1	74	9	1	7	78	63	136	2.14e-30	112
FRAEX38873_v2_000106620.1	XP_022842099.1	83.8	197	22	3	6	199	3	192	6.93e-102	292
FRAEX38873_v2_000106650.1	XP_022868602.1	84.0	81	9	1	66	142	13	93	8.77e-42	134
FRAEX38873_v2_000106660.1	XP_022892626.1	84.3	369	53	1	1	364	31	399	8.03e-223	613
FRAEX38873_v2_000106670.1	XP_022879210.1	63.6	718	134	5	1	685	1	624	2.14e-307	850
FRAEX38873_v2_000106680.1	XP_022892605.1	86.2	275	36	1	63	337	1	273	1.45e-162	455
FRAEX38873_v2_000106690.1	XP_022892601.1	89.5	742	76	1	34	775	52	791	0.0	1291
FRAEX38873_v2_000106700.1	XP_022892605.1	88.0	275	31	1	1	275	1	273	2.16e-167	465
FRAEX38873_v2_000106730.1	XP_022888229.1	78.7	507	95	3	1	499	3	504	1.48e-302	825
FRAEX38873_v2_000106740.1	XP_022892607.1	94.5	110	6	0	1	110	1	110	5.68e-78	225
FRAEX38873_v2_000106750.1	XP_022897485.1	92.9	98	7	0	1	98	146	243	3.90e-41	139
FRAEX38873_v2_000106760.1	XP_022894853.1	88.0	723	87	0	3	725	1	723	0.0	1319
FRAEX38873_v2_000106770.1	XP_022894855.1	95.9	543	19	2	1	541	23	564	0.0	1002
FRAEX38873_v2_000106780.1	XP_022894856.1	89.5	723	70	1	1	717	1	723	0.0	1313
FRAEX38873_v2_000106790.1	XP_022894858.1	95.4	482	20	1	1	480	1	482	0.0	919
FRAEX38873_v2_000106800.1	XP_022894859.1	82.9	123	19	1	23	143	43	165	1.58e-54	169
FRAEX38873_v2_000106810.1	XP_022894861.1	87.6	833	103	0	1	833	1	833	0.0	1460
FRAEX38873_v2_000106820.1	XP_022895444.1	93.9	311	19	0	1	311	1	311	6.79e-217	593
FRAEX38873_v2_000106830.1	XP_022895444.1	92.3	311	24	0	1	311	1	311	2.54e-212	581
FRAEX38873_v2_000106840.1	XP_022870357.1	78.9	1026	118	4	6	940	1	1019	0.0	1547
FRAEX38873_v2_000106850.1	XP_022863046.1	94.7	150	8	0	1	150	427	576	1.09e-93	284
FRAEX38873_v2_000106860.1	XP_022884956.1	93.2	133	9	0	1	133	1	133	2.49e-87	253
FRAEX38873_v2_000106870.1	XP_022892072.1	80.2	131	19	2	1	130	1	125	1.29e-62	187
FRAEX38873_v2_000106880.1	XP_022885618.1	83.9	386	62	0	1	386	1	386	5.13e-203	564
FRAEX38873_v2_000106890.1	XP_022885619.1	84.2	966	151	1	1	966	1	964	0.0	1556
FRAEX38873_v2_000106900.1	XP_022892353.1	87.4	985	118	1	1	985	7	985	0.0	1500
FRAEX38873_v2_000106910.1	XP_022892356.1	88.5	226	17	1	69	285	13	238	1.11e-141	399
FRAEX38873_v2_000106920.1	XP_022861442.1	85.8	155	19	1	1	152	391	545	4.69e-82	257
FRAEX38873_v2_000106930.1	XP_022887724.1	95.2	126	6	0	1	126	1	126	1.79e-80	233
FRAEX38873_v2_000106940.1	XP_022887727.1	98.0	306	6	0	1	306	1	306	8.18e-236	640
FRAEX38873_v2_000106950.1	XP_022889048.1	76.4	178	37	1	4	176	56	233	5.34e-100	288
FRAEX38873_v2_000106960.1	XP_022889048.1	86.3	233	27	1	1	228	1	233	1.30e-146	408
FRAEX38873_v2_000106970.1	XP_022872687.1	52.2	728	93	7	1	475	234	959	4.47e-220	636
FRAEX38873_v2_000106980.1	XP_022881625.1	97.7	736	17	0	1	736	1	736	2.98e-176	531
FRAEX38873_v2_000106990.1	XP_022882271.1	88.4	482	56	0	18	499	1	482	0.0	872
FRAEX38873_v2_000107000.1	XP_022881626.1	90.0	412	41	0	1	412	1	412	2.33e-279	759
FRAEX38873_v2_000107010.1	XP_022865599.1	88.2	152	18	0	2	153	1	152	7.83e-94	268
FRAEX38873_v2_000107020.1	XP_022881618.1	95.7	304	13	0	1	304	1	304	2.99e-212	580
FRAEX38873_v2_000107030.1	XP_022874342.1	40.0	35	21	0	101	135	443	477	6.27e-04	40.4
FRAEX38873_v2_000107040.1	XP_022882270.1	86.0	178	25	0	1	178	1	178	2.30e-112	317
FRAEX38873_v2_000107050.1	XP_022859319.1	90.6	85	6	1	16	98	67	151	2.70e-40	130
FRAEX38873_v2_000107060.1	XP_022867829.1	88.0	108	13	0	1	108	1	108	9.86e-71	207
FRAEX38873_v2_000107070.1	XP_022856061.1	90.0	432	42	1	1	432	1	431	1.80e-287	781
FRAEX38873_v2_000107080.1	XP_022892981.1	81.5	286	48	2	1	281	1	286	1.89e-123	359
FRAEX38873_v2_000107090.1	XP_022862130.1	95.3	215	10	0	1	215	1	215	2.63e-148	411
FRAEX38873_v2_000107100.1	XP_022862114.1	87.6	427	51	1	1	425	4	430	4.38e-262	717
FRAEX38873_v2_000107110.1	XP_022862128.1	89.7	117	12	0	23	139	244	360	6.93e-67	207
FRAEX38873_v2_000107120.1	XP_022862128.1	94.3	35	2	0	13	47	51	85	1.86e-13	64.3
FRAEX38873_v2_000107130.1	XP_022873751.1	98.9	87	1	0	1	87	1	87	1.43e-41	145
FRAEX38873_v2_000107140.1	XP_022898256.1	96.7	270	9	0	1	270	232	501	8.74e-175	492
FRAEX38873_v2_000107150.1	XP_022868450.1	83.6	523	80	3	1	519	1	521	9.02e-318	865
